,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1623,2306,20,rl,0.0,11027,pave,na,2,lvl,1,inside,1,names,norm,norm,1fam,1story,6,5,1954,1954,hip,compshg,wd sdng,wd sdng,stone,28.0,3,3,cblock,3,3,1,4,468.0,3,539.0,171.0,1178.0,gasa,4,y,5,1293,0,0,1293,1.0,0.0,2,0,2,1,3,5,7,0,0,attchd,2,2.0,452.0,3,3,3,280,0,0,0,0,0,0,0,na,0,5,2006,wd ,149900
1624,430,20,rl,95.0,12350,pave,na,1,lvl,1,inside,1,nridght,norm,norm,1fam,1story,9,5,2008,2008,hip,compshg,vinylsd,vinylsd,stone,450.0,5,3,pconc,5,3,3,6,1232.0,1,0.0,788.0,2020.0,gasa,5,y,5,2020,0,0,2020,1.0,0.0,2,0,3,1,5,7,7,1,4,attchd,2,3.0,896.0,3,3,3,192,98,0,0,0,0,0,0,na,0,5,2009,wd ,404000
1625,2618,60,rl,0.0,18275,pave,na,2,hls,1,inside,1,names,norm,norm,1fam,2story,7,8,1962,1998,gable,compshg,plywood,plywood,none,0.0,3,3,cblock,3,3,4,5,636.0,1,0.0,802.0,1438.0,gasa,3,y,5,1900,548,0,2448,1.0,0.0,3,0,3,1,3,9,7,2,4,attchd,2,2.0,441.0,3,3,3,520,102,0,0,0,0,0,0,na,0,9,2006,wd ,277500
1626,245,60,rl,77.0,9206,pave,na,1,lvl,1,inside,1,sawyerw,norm,norm,1fam,2story,6,5,1985,1985,gable,compshg,hdboard,hdboard,brkface,336.0,4,3,cblock,4,3,1,1,0.0,1,0.0,741.0,741.0,gasa,3,y,5,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,7,1,3,attchd,3,2.0,476.0,3,3,3,192,46,0,0,0,0,0,0,na,0,6,2010,wd ,178000
1627,462,120,rl,48.0,6240,pave,na,1,lvl,1,inside,1,nridght,norm,norm,twnhse,1story,8,5,2006,2006,hip,compshg,metalsd,metalsd,brkface,176.0,4,3,pconc,4,3,1,6,863.0,1,0.0,461.0,1324.0,gasa,5,y,5,1324,0,0,1324,1.0,0.0,2,0,2,1,4,6,7,1,4,attchd,3,2.0,550.0,3,3,3,192,38,0,0,0,0,0,0,na,0,12,2009,wd ,254000
1628,182,30,rm,68.0,9656,pave,na,1,lvl,1,inside,1,oldtown,norm,norm,1fam,1story,2,2,1923,1970,gable,compshg,asbshng,asbshng,none,0.0,3,2,brktil,2,2,1,1,0.0,1,0.0,678.0,678.0,gasa,3,n,5,832,0,0,832,0.0,0.0,1,0,2,1,3,5,7,1,4,detchd,1,2.0,780.0,2,2,1,0,0,0,0,0,0,0,0,na,0,6,2010,wd ,12789
1629,1625,20,rl,63.0,7875,pave,na,1,lvl,1,inside,1,gilbert,norm,norm,1fam,1story,7,5,1995,1996,gable,compshg,hdboard,hdboard,brkface,38.0,3,3,pconc,4,4,1,1,0.0,1,0.0,1237.0,1237.0,gasa,4,y,5,1253,0,0,1253,0.0,0.0,2,0,3,1,3,6,7,1,3,attchd,3,2.0,402.0,3,3,3,220,21,0,0,0,0,0,0,na,0,6,2007,wd ,176000
1630,2381,60,rl,111.0,16259,pave,na,1,lvl,1,corner,1,nridght,norm,norm,1fam,2story,9,5,2006,2006,gable,compshg,vinylsd,vinylsd,stone,370.0,3,3,pconc,5,4,3,1,0.0,1,0.0,1249.0,1249.0,gasa,5,y,5,1249,1347,0,2596,0.0,0.0,3,1,4,1,4,9,7,0,0,attchd,2,3.0,840.0,3,3,3,240,154,0,0,0,0,0,0,na,0,9,2006,new,342643
1631,1827,20,rl,0.0,6173,pave,na,2,lvl,1,inside,1,sawyer,norm,norm,1fam,1story,5,6,1967,1967,gable,compshg,hdboard,wd sdng,brkface,75.0,3,3,cblock,3,3,1,6,599.0,1,0.0,277.0,876.0,gasa,3,y,5,902,0,0,902,0.0,0.0,1,0,3,1,3,6,7,0,0,attchd,1,1.0,288.0,3,3,3,0,0,0,0,0,0,0,3,na,0,8,2007,wd ,125500
1632,1580,20,rl,75.0,12890,pave,na,2,lvl,1,inside,1,timber,norm,norm,1fam,1story,6,5,1989,1989,gable,compshg,wd sdng,wd sdng,brkface,128.0,3,3,cblock,4,3,1,1,0.0,1,0.0,1495.0,1495.0,gasa,5,y,5,1495,0,0,1495,0.0,0.0,2,0,3,1,3,8,7,1,3,attchd,1,2.0,438.0,3,3,3,252,0,192,0,0,0,0,0,na,0,7,2008,wd ,150000
1633,1803,20,fv,84.0,10440,pave,na,1,lvl,1,corner,1,somerst,norm,norm,1fam,1story,8,5,2007,2007,gable,compshg,cemntbd,cmentbd,none,0.0,5,3,pconc,4,3,2,1,0.0,1,0.0,1574.0,1574.0,gasa,5,y,5,1584,0,0,1584,0.0,0.0,2,0,2,1,5,6,7,1,4,attchd,3,2.0,594.0,3,3,3,0,256,0,0,0,0,0,0,na,0,5,2007,new,261329
1634,1132,20,rl,63.0,7500,pave,na,1,lvl,1,inside,1,sawyerw,norm,norm,1fam,1story,7,5,2004,2005,gable,compshg,vinylsd,vinylsd,brkface,120.0,3,3,pconc,4,3,1,6,680.0,1,0.0,400.0,1080.0,gasa,5,y,5,1080,0,0,1080,1.0,0.0,1,0,3,1,4,6,7,0,0,na,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,na,0,4,2008,wd ,141000
1635,1941,20,rl,75.0,9532,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,4,6,1953,1953,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,cblock,3,3,1,4,595.0,3,354.0,156.0,1105.0,gasa,4,y,5,1647,0,0,1647,1.0,0.0,1,0,3,1,3,6,6,1,2,attchd,3,1.0,280.0,3,3,3,225,0,0,0,0,368,3,4,na,0,2,2007,wd ,153000
1636,1742,120,rl,53.0,3922,pave,na,1,lvl,1,inside,1,blmngtn,norm,norm,twnhse,1story,7,5,2006,2007,gable,compshg,wdshing,wd shng,brkface,72.0,4,3,pconc,5,3,3,1,0.0,1,0.0,1258.0,1258.0,gasa,5,y,5,1258,0,0,1258,0.0,0.0,2,0,2,1,4,6,7,1,4,attchd,3,3.0,648.0,3,3,3,144,16,0,0,0,0,0,0,na,0,6,2007,new,172500
1637,2026,70,rl,60.0,8730,pave,na,1,lvl,1,inside,1,brkside,rran,norm,1fam,2story,6,7,1915,2003,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,3,3,1,1,0.0,1,0.0,698.0,698.0,gasa,5,y,4,698,698,0,1396,0.0,0.0,1,0,3,1,3,7,7,0,0,detchd,1,1.0,384.0,3,3,3,0,0,0,0,259,0,0,0,na,0,7,2007,wd ,153575
1638,2245,30,c (all),60.0,6060,pave,na,1,lvl,1,inside,1,idotrr,norm,norm,1fam,1story,5,9,1930,2007,hip,compshg,metalsd,metalsd,none,0.0,4,3,brktil,3,3,1,5,737.0,1,0.0,100.0,837.0,gasa,5,y,5,1001,0,0,1001,0.0,0.0,1,0,2,1,4,5,7,0,0,detchd,1,1.0,216.0,3,1,1,154,0,42,86,0,0,0,0,na,0,11,2007,wd ,124900
1639,1691,20,rl,107.0,14450,pave,na,1,lvl,1,inside,1,nridght,norm,norm,1fam,1story,9,5,2006,2007,gable,compshg,cemntbd,cmentbd,brkface,315.0,5,3,pconc,5,3,4,1,0.0,1,0.0,2121.0,2121.0,gasa,5,y,5,2121,0,0,2121,0.0,0.0,2,1,3,1,5,8,7,1,5,attchd,3,3.0,732.0,3,3,3,124,98,0,0,142,0,0,0,na,0,5,2007,new,415298
1640,725,50,rm,60.0,5400,pave,na,1,lvl,1,inside,1,oldtown,norm,norm,1fam,1.5fin,6,6,1920,1950,gable,compshg,metalsd,metalsd,none,0.0,2,3,brktil,3,3,1,1,0.0,1,0.0,972.0,972.0,gasa,5,y,5,1044,0,436,1480,0.0,0.0,1,0,3,1,3,6,7,0,0,detchd,1,1.0,207.0,2,3,3,0,0,176,0,0,0,0,0,na,0,9,2009,conli,119000
1641,1787,20,rl,85.0,10000,pave,na,1,lvl,1,inside,1,somerst,norm,norm,1fam,1story,8,5,2006,2006,hip,compshg,vinylsd,vinylsd,stone,410.0,4,3,pconc,4,4,3,1,0.0,1,0.0,1588.0,1588.0,gasa,5,y,5,1588,0,0,1588,0.0,0.0,2,0,3,1,4,7,7,1,4,attchd,2,3.0,825.0,3,3,3,144,45,0,0,0,0,0,0,na,0,12,2007,wd ,227000
1642,1216,20,rl,72.0,10007,pave,na,2,lvl,1,inside,1,names,norm,norm,1fam,1story,5,7,1959,2006,gable,compshg,hdboard,hdboard,brkface,54.0,4,3,cblock,3,3,1,5,806.0,1,0.0,247.0,1053.0,gasa,5,y,5,1053,0,0,1053,1.0,0.0,1,1,3,1,4,5,7,0,0,attchd,2,1.0,312.0,3,3,3,0,0,0,0,0,0,0,3,na,0,8,2008,wd ,145500
1643,2654,30,rm,52.0,7830,pave,na,1,lvl,1,inside,1,oldtown,norm,norm,1fam,1story,3,5,1921,1950,gable,compshg,asbshng,asbshng,none,0.0,3,3,brktil,2,3,1,2,416.0,1,0.0,76.0,492.0,gasa,3,y,5,492,0,0,492,1.0,0.0,1,0,1,1,3,3,7,0,0,detchd,1,1.0,200.0,2,3,1,0,0,78,0,0,0,0,0,na,0,6,2006,wd ,61500
1644,2310,20,rl,90.0,11727,pave,na,1,lvl,1,corner,1,names,norm,norm,1fam,1story,7,6,1969,1969,gable,compshg,hdboard,hdboard,brkface,434.0,3,4,cblock,3,3,2,1,0.0,1,0.0,1851.0,1851.0,gasa,4,y,5,1851,0,0,1851,0.0,0.0,2,0,3,1,3,8,7,1,3,attchd,3,2.0,506.0,3,3,3,0,146,0,0,0,0,0,0,na,0,3,2006,wd ,192100
1645,761,190,rm,60.0,10320,pave,grvl,1,bnk,1,inside,1,idotrr,artery,norm,2fmcon,2story,6,7,1915,1965,gable,compshg,metalsd,metalsd,none,0.0,3,4,cblock,3,3,1,3,276.0,5,262.0,160.0,698.0,gasa,5,y,3,754,649,0,1403,1.0,0.0,1,1,3,1,3,7,7,0,0,detchd,1,1.0,308.0,3,3,3,0,0,288,0,0,0,0,0,na,0,2,2009,wd ,116000
1646,1884,80,rl,65.0,10482,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,slvl,6,8,1958,1958,hip,compshg,vinylsd,vinylsd,brkface,63.0,3,4,cblock,3,3,3,6,507.0,1,0.0,81.0,588.0,gasa,5,y,5,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,7,0,0,attchd,2,1.0,264.0,3,3,3,224,0,0,0,0,0,0,1,na,0,6,2007,wd ,145000
1647,449,20,rl,110.0,15274,pave,na,2,lvl,1,corner,1,nridght,norm,norm,1fam,1story,9,5,2003,2003,hip,compshg,vinylsd,vinylsd,brkface,724.0,4,3,pconc,5,3,1,6,1972.0,1,0.0,480.0,2452.0,gasa,5,y,5,2452,0,0,2452,2.0,0.0,2,0,3,1,5,10,7,1,4,attchd,3,3.0,886.0,3,3,3,0,116,0,0,0,0,0,3,na,0,7,2009,wd ,445000
1648,856,20,rl,61.0,8800,pave,na,2,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,5,7,1977,2008,gable,compshg,hdboard,hdboard,none,0.0,3,3,cblock,4,3,2,2,532.0,3,144.0,364.0,1040.0,gasa,3,y,5,1040,0,0,1040,0.0,0.0,2,0,3,1,4,5,7,0,0,detchd,1,2.0,484.0,3,3,3,0,0,0,0,288,0,0,0,na,0,9,2009,wd ,150500
1649,11,60,rl,75.0,10000,pave,na,2,lvl,1,corner,1,gilbert,norm,norm,1fam,2story,6,5,1993,1994,gable,compshg,hdboard,hdboard,none,0.0,3,3,pconc,4,3,1,1,0.0,1,0.0,763.0,763.0,gasa,4,y,5,763,892,0,1655,0.0,0.0,2,1,3,1,3,7,7,1,3,attchd,3,2.0,440.0,3,3,3,157,84,0,0,0,0,0,0,na,0,4,2010,wd ,175900
1650,389,20,rl,78.0,10140,pave,na,1,lvl,1,inside,1,nwames,norm,norm,1fam,1story,6,6,1974,1974,hip,compshg,plywood,plywood,brkface,196.0,3,3,cblock,3,3,1,5,888.0,1,0.0,228.0,1116.0,gasa,5,y,5,1116,0,0,1116,1.0,0.0,2,0,3,1,3,6,7,1,3,attchd,2,2.0,528.0,3,3,3,0,0,0,0,0,0,0,2,na,0,4,2009,wd ,167900
1651,2415,60,rl,58.0,14054,pave,na,2,lvl,1,inside,1,gilbert,norm,norm,1fam,2story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,3,1,0.0,1,0.0,879.0,879.0,gasa,5,y,5,879,984,0,1863,0.0,0.0,2,1,4,1,4,9,7,1,4,builtin,3,3.0,660.0,3,3,3,100,17,0,0,0,0,0,0,na,0,11,2006,new,219210
1652,77,60,rl,70.0,11218,pave,na,1,lvl,1,inside,1,sawyerw,norm,norm,1fam,2story,6,5,1992,1992,gable,compshg,wd sdng,wd sdng,none,0.0,4,3,pconc,4,3,1,1,0.0,1,0.0,1055.0,1055.0,gasa,5,y,5,1055,790,0,1845,0.0,0.0,2,1,3,1,4,8,7,1,3,attchd,2,2.0,462.0,3,3,3,635,104,0,0,0,0,0,4,shed,400,5,2010,wd ,189000
1653,1238,20,rl,74.0,8856,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,4,1957,1957,gable,compshg,wd sdng,wd sdng,brkface,143.0,3,3,cblock,3,3,1,5,621.0,2,52.0,503.0,1176.0,gasa,3,y,5,1176,0,0,1176,1.0,0.0,1,0,3,1,3,6,7,2,4,attchd,2,1.0,292.0,3,3,3,0,88,0,0,95,0,0,0,na,0,5,2008,wd ,136500
1654,223,20,rl,65.0,7800,pave,na,1,lvl,1,inside,1,sawyer,norm,norm,1fam,1story,5,7,1966,2008,hip,compshg,hdboard,hdboard,brkface,47.0,3,3,cblock,3,3,2,4,240.0,3,474.0,150.0,864.0,gasa,5,y,5,892,0,0,892,1.0,0.0,1,0,3,1,4,5,7,0,0,detchd,1,1.0,416.0,3,3,3,0,0,0,0,0,0,0,0,na,0,6,2010,wd ,137900
1655,723,30,rm,60.0,7200,pave,na,1,lvl,1,inside,1,oldtown,norm,norm,1fam,1story,5,4,1910,2006,hip,compshg,metalsd,stucco,none,0.0,3,3,brktil,3,3,1,5,247.0,3,465.0,310.0,1022.0,gasw,3,n,5,1022,0,0,1022,1.0,0.0,1,0,2,1,3,4,2,0,0,detchd,1,1.0,280.0,3,3,3,0,30,226,0,0,0,0,0,na,0,6,2009,wd ,85000
1656,2562,20,rl,89.0,10680,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,3,1951,1951,hip,compshg,wd sdng,wd sdng,brkface,44.0,3,3,cblock,3,2,1,2,756.0,1,0.0,1380.0,2136.0,gasa,3,n,4,2136,0,0,2136,0.0,0.0,2,0,4,1,3,7,4,0,0,detchd,1,2.0,528.0,3,3,3,0,30,0,0,0,0,0,3,na,0,10,2006,wd ,137900
1657,995,60,rl,59.0,9535,pave,na,2,lvl,1,inside,1,gilbert,norm,norm,1fam,2story,6,5,1998,1998,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,4,3,4,6,851.0,1,0.0,75.0,926.0,gasa,5,y,5,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,7,0,0,attchd,3,2.0,472.0,3,3,3,100,82,0,0,0,0,0,0,na,0,5,2008,wd ,195500
1658,287,70,rl,66.0,6858,pave,na,1,bnk,1,corner,1,swisu,norm,norm,1fam,2story,6,4,1915,1950,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,pconc,4,3,1,1,0.0,1,0.0,806.0,806.0,gasa,3,n,3,841,806,0,1647,1.0,0.0,1,1,4,1,2,6,7,0,0,detchd,1,1.0,216.0,3,3,3,0,66,136,0,0,0,0,0,na,0,5,2010,wd ,128000
1659,1152,20,rl,75.0,8100,pave,na,1,lvl,1,inside,1,sawyer,feedr,norm,1fam,1story,5,8,1961,2007,gable,compshg,wd sdng,wd sdng,none,0.0,3,4,cblock,3,3,1,5,764.0,1,0.0,100.0,864.0,gasa,5,y,5,864,0,0,864,1.0,0.0,1,0,3,1,4,5,7,1,3,detchd,1,1.0,420.0,3,3,3,132,0,0,0,0,0,0,0,na,0,7,2008,wd ,135000
1660,1449,20,rl,0.0,9216,pave,na,2,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,5,6,1975,1975,gable,compshg,hdboard,hdboard,brkface,176.0,3,3,cblock,3,3,3,5,294.0,1,0.0,782.0,1076.0,gasa,3,y,5,1076,0,0,1076,0.0,0.0,1,1,3,1,3,5,7,1,2,detchd,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,3,na,0,9,2008,wd ,143195
1661,1330,40,rm,50.0,9100,pave,na,1,lvl,1,inside,1,brkside,rran,feedr,1fam,1story,5,6,1930,1960,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,brktil,3,3,1,1,0.0,1,0.0,742.0,742.0,gasa,3,y,4,779,0,156,935,0.0,0.0,1,0,2,1,3,4,7,0,0,detchd,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,shed,600,8,2008,wd ,79500
1662,1134,60,rl,67.0,12774,pave,na,1,lvl,1,fr2,1,sawyerw,norm,norm,1fam,2story,7,5,2003,2004,gable,compshg,vinylsd,vinylsd,brkface,95.0,4,3,pconc,4,3,3,1,0.0,1,0.0,835.0,835.0,gasa,5,y,5,835,828,0,1663,0.0,0.0,2,1,3,1,4,8,7,0,0,attchd,2,2.0,478.0,3,3,3,168,68,0,0,0,0,0,0,na,0,7,2008,wd ,192500
1663,706,50,rm,50.0,6000,pave,na,1,lvl,1,inside,1,oldtown,norm,norm,1fam,1.5fin,5,7,1950,1970,gable,compshg,wd sdng,wd sdng,none,0.0,3,5,cblock,3,3,1,4,384.0,1,0.0,384.0,768.0,gasa,3,y,4,768,560,0,1328,0.0,0.0,1,1,3,1,3,6,7,0,0,detchd,1,1.0,308.0,3,3,3,0,12,0,0,0,0,0,3,na,0,3,2009,wd ,129500
1664,1617,60,rl,0.0,10364,pave,na,2,lvl,1,inside,1,gilbert,norm,norm,1fam,2story,6,5,1995,1996,gable,compshg,metalsd,metalsd,none,0.0,3,3,pconc,4,3,1,1,0.0,1,0.0,806.0,806.0,gasa,4,y,5,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,7,1,3,builtin,3,2.0,373.0,3,3,3,0,40,0,0,0,0,0,0,na,0,5,2007,wd ,168000
1665,1339,50,rm,50.0,6000,pave,na,1,lvl,1,inside,1,brkside,norm,norm,1fam,1.5fin,6,5,1939,1950,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,cblock,3,3,1,2,264.0,1,0.0,475.0,739.0,gasa,5,y,5,874,468,0,1342,0.0,0.0,2,0,2,2,3,7,7,1,4,detchd,1,1.0,240.0,3,3,3,0,0,0,0,0,0,0,0,na,0,4,2008,wd ,105000
1666,1664,20,rl,0.0,10530,pave,na,2,lvl,1,corner,1,names,norm,norm,1fam,1story,6,5,1971,1971,hip,compshg,plywood,plywood,none,0.0,3,3,cblock,3,3,1,5,282.0,2,35.0,664.0,981.0,gasa,3,y,5,981,0,0,981,1.0,0.0,1,1,3,1,3,5,7,0,0,detchd,1,2.0,576.0,3,3,3,0,312,40,0,0,0,0,0,na,0,3,2007,wd ,143250
1667,1433,20,rl,75.0,9525,pave,na,1,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,5,6,1995,2006,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,4,3,1,1,0.0,1,0.0,1099.0,1099.0,gasa,5,y,5,1099,0,0,1099,0.0,0.0,1,1,3,1,4,6,7,0,0,attchd,1,1.0,352.0,3,3,3,278,0,0,0,0,0,0,0,na,0,6,2008,wd ,144000
1668,75,60,rl,0.0,8880,pave,na,2,lvl,1,inside,1,sawyerw,norm,norm,1fam,2story,7,5,1994,2002,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,1,6,695.0,1,0.0,253.0,948.0,gasa,5,y,5,1222,888,0,2110,1.0,0.0,2,1,3,1,4,8,7,2,2,attchd,2,2.0,463.0,3,3,3,0,130,0,0,0,0,0,0,na,0,5,2010,wd ,205000
1669,2255,85,rl,82.0,8410,pave,na,2,lvl,1,corner,1,mitchel,norm,norm,1fam,sfoyer,6,6,1974,1974,gable,compshg,plywood,plywood,none,0.0,3,3,cblock,4,3,3,5,924.0,1,0.0,46.0,970.0,gasa,3,y,5,1026,0,0,1026,1.0,0.0,1,0,2,1,3,5,7,1,1,attchd,1,2.0,528.0,3,3,3,193,0,0,0,0,0,0,0,na,0,4,2007,wd ,143000
1670,1170,120,fv,42.0,4385,pave,na,2,lvl,1,inside,1,somerst,norm,norm,twnhse,1story,9,5,2001,2001,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,5,3,3,6,964.0,1,0.0,455.0,1419.0,gasa,5,y,5,1419,0,0,1419,1.0,0.0,1,1,2,1,5,5,7,1,3,attchd,3,2.0,588.0,3,3,3,155,58,0,0,0,0,0,0,na,0,9,2008,wd ,290000
1671,45,20,rl,100.0,12919,pave,na,2,lvl,1,inside,1,nridght,norm,norm,1fam,1story,9,5,2009,2010,hip,compshg,vinylsd,vinylsd,stone,760.0,5,3,pconc,5,3,4,6,2188.0,1,0.0,142.0,2330.0,gasa,5,y,5,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,7,2,4,attchd,3,3.0,820.0,3,3,3,0,67,0,0,0,0,0,0,na,0,3,2010,new,611657
1672,836,20,rl,82.0,12464,pave,na,3,low,1,corner,3,collgcr,norm,norm,1fam,1story,5,5,1996,1996,gable,compshg,vinylsd,vinylsd,none,0.0,3,4,pconc,4,3,1,6,732.0,1,0.0,308.0,1040.0,gasa,4,y,5,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,7,0,0,detchd,1,2.0,576.0,3,3,3,168,0,0,0,0,0,0,4,na,0,11,2009,wd ,152000
1673,8,120,rl,43.0,5005,pave,na,2,hls,1,inside,1,stonebr,norm,norm,twnhse,1story,8,5,1992,1992,gable,compshg,hdboard,hdboard,none,0.0,4,3,pconc,4,3,1,5,263.0,1,0.0,1017.0,1280.0,gasa,5,y,5,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,7,0,0,attchd,2,2.0,506.0,3,3,3,0,82,0,0,144,0,0,0,na,0,1,2010,wd ,191500
1674,1704,60,rl,76.0,9591,pave,na,1,lvl,1,inside,1,nridght,norm,norm,1fam,2story,8,5,2004,2005,gable,compshg,vinylsd,vinylsd,brkface,344.0,4,3,pconc,5,3,3,1,0.0,1,0.0,1143.0,1143.0,gasa,5,y,5,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,7,1,4,builtin,2,3.0,852.0,3,3,3,192,151,0,0,0,0,0,0,na,0,10,2007,wd ,317000
1675,2068,50,rl,70.0,6960,pave,na,1,lvl,1,inside,1,sawyer,norm,norm,1fam,1.5fin,7,8,1940,1998,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,3,3,1,5,258.0,1,0.0,422.0,680.0,gasa,5,y,4,798,504,0,1302,0.0,0.0,1,1,2,1,4,6,7,2,4,attchd,1,1.0,224.0,3,3,3,0,0,0,0,126,0,0,3,na,0,7,2007,wd ,165250
1676,1488,20,rl,75.0,9825,pave,na,1,lvl,1,inside,1,edwards,norm,norm,1fam,1story,5,5,1966,1966,hip,compshg,hdboard,hdboard,none,0.0,3,3,cblock,3,3,1,3,609.0,1,0.0,483.0,1092.0,gasa,3,y,5,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,7,0,0,attchd,1,1.0,264.0,3,3,3,259,0,0,0,161,0,0,3,na,0,4,2008,cod,123000
1677,1391,20,rl,88.0,14175,pave,na,1,lvl,1,inside,1,sawyer,posa,norm,1fam,1story,6,8,1956,1956,gable,compshg,hdboard,hdboard,none,0.0,3,3,cblock,3,4,4,6,776.0,1,0.0,212.0,988.0,gasa,3,y,4,1188,0,0,1188,1.0,0.0,1,0,1,1,3,4,7,1,3,attchd,1,2.0,621.0,3,3,3,102,89,231,0,0,0,0,0,na,0,6,2008,wd ,185000
1678,2633,20,rl,74.0,7400,pave,na,1,lvl,1,corner,1,names,artery,norm,1fam,1story,7,6,1962,1962,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,cblock,3,3,1,2,809.0,1,0.0,236.0,1045.0,gasa,4,y,5,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,7,0,0,detchd,1,2.0,528.0,3,3,3,0,0,0,0,0,0,0,0,na,0,3,2006,wd ,120000
1679,1872,20,rl,88.0,10738,pave,na,2,lvl,1,corner,1,nwames,norm,norm,1fam,1story,6,7,1966,1966,hip,compshg,hdboard,hdboard,none,0.0,3,3,cblock,3,3,1,5,792.0,1,0.0,301.0,1093.0,gasa,4,y,5,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,7,1,2,attchd,2,2.0,484.0,3,3,3,224,0,0,0,0,0,0,3,shed,400,11,2007,wd ,158500
1680,1138,60,rl,65.0,8366,pave,na,2,lvl,1,inside,1,sawyerw,norm,norm,1fam,2story,6,5,2004,2004,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,1,1,0.0,1,0.0,798.0,798.0,gasa,5,y,5,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,7,0,0,attchd,2,2.0,520.0,3,3,3,138,45,0,0,0,0,0,0,na,0,12,2008,wd ,173000
1681,1899,90,rl,70.0,9842,pave,na,1,lvl,1,fr2,1,names,norm,norm,duplex,1story,4,5,1962,1962,gable,compshg,hdboard,hdboard,none,0.0,3,3,slab,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,3,y,5,1224,0,0,1224,0.0,0.0,2,0,2,2,3,6,7,0,0,carport,1,2.0,462.0,3,3,3,0,0,0,0,0,0,0,0,na,0,3,2007,wd ,101800
1682,915,70,rl,60.0,7200,pave,na,1,lvl,1,inside,1,swisu,feedr,norm,1fam,2story,7,9,1936,2007,gable,compshg,wd sdng,wd sdng,none,0.0,4,4,pconc,4,4,1,5,350.0,4,210.0,0.0,560.0,gasa,5,y,5,575,560,0,1135,1.0,0.0,1,0,3,1,4,6,7,0,0,detchd,2,2.0,576.0,3,3,3,256,0,0,0,0,0,0,3,na,0,4,2009,wd ,155000
